? (nm);T (%);? (nm);OD
1316;58.60032168;1316;0.2321
1316.2;59.59365193;1316.2;0.2248
1316.4;60.58986711;1316.4;0.2176
1316.6;61.60273583;1316.6;0.2104
1316.8;62.61811646;1316.8;0.2033
1317;63.635579;1317;0.1963
1317.2;64.65468498;1317.2;0.1894
1317.4;65.67498768;1317.4;0.1826
1317.6;66.69603248;1317.6;0.1759
1317.8;67.70176641;1317.8;0.1694
1318;68.69102549;1318;0.1631
1318.2;69.66265141;1318.2;0.157
1318.4;70.63175543;1318.4;0.151
1318.6;71.56488867;1318.6;0.1453
1318.8;72.4769652;1318.8;0.1398
1319;73.34998004;1319;0.1346
1319.2;74.18224972;1319.2;0.1297
1319.4;74.98942093;1319.4;0.125
1319.6;75.73558773;1319.6;0.1207
1319.8;76.45396264;1319.8;0.1166
1320;77.1258565;1320;0.1128
1320.2;77.73202828;1320.2;0.1094
1320.4;78.28886556;1320.4;0.1063
1320.6;78.77710196;1320.6;0.1036
1320.8;79.23188713;1320.8;0.1011
1321;79.61593504;1321;0.099
1321.2;79.92819399;1321.2;0.0973
1321.4;80.20473348;1321.4;0.0958
1321.6;80.40813701;1321.6;0.0947
1321.8;80.53784412;1321.8;0.094
1322;80.63062014;1322;0.0935
1322.2;80.64918816;1322.2;0.0934
1322.4;80.63062014;1322.4;0.0935
1322.6;80.55639078;1322.6;0.0939
1322.8;80.4266538;1322.8;0.0946
1323;80.24167763;1323;0.0956
1323.2;80.02026771;1323.2;0.0968
1323.4;79.74436424;1323.4;0.0983
1323.6;79.45111566;1323.6;0.0999
1323.8;79.10428328;1323.8;0.1018
1324;78.74083211;1324;0.1038
1324.2;78.34296428;1324.2;0.106
1324.4;77.9291609;1324.4;0.1083
1324.6;77.48185328;1324.6;0.1108
1324.8;77.01937676;1324.8;0.1134
1325;76.54203421;1325;0.1161
1325.2;76.06765008;1325.2;0.1188
1325.4;75.57880137;1325.4;0.1216
1325.6;75.07580541;1325.6;0.1245
1325.8;74.57615702;1325.8;0.1274
1326;74.07983392;1326;0.1303
1326.2;73.58681397;1326.2;0.1332
1326.4;73.09707519;1326.4;0.1361
1326.6;72.61059574;1326.6;0.139
1326.8;72.12735394;1326.8;0.1419
1327;71.66382755;1327;0.1447
1327.2;71.21967705;1327.2;0.1474
1327.4;70.77827926;1327.4;0.1501
1327.6;70.37201717;1327.6;0.1526
1327.8;69.968087;1327.8;0.1551
1328;69.58249547;1328;0.1575
1328.2;69.21496442;1328.2;0.1598
1328.4;68.86522963;1328.4;0.162
1328.6;68.54882265;1328.6;0.164
1328.8;68.24958265;1328.8;0.1659
1329;67.9672972;1329;0.1677
1329.2;67.71735711;1329.2;0.1693
1329.4;67.48387309;1329.4;0.1708
1329.6;67.28217155;1329.6;0.1721
1329.8;67.09652065;1329.8;0.1733
1330;66.92679069;1330;0.1744
1330.2;66.80362047;1330.2;0.1752
1330.4;66.69603248;1330.4;0.1759
1330.6;66.61929002;1330.6;0.1764
1330.8;66.55795964;1330.8;0.1768
1331;66.52731562;1331;0.177
1331.2;66.52731562;1331.2;0.177
1331.4;66.54263586;1331.4;0.1769
1331.6;66.60395213;1331.6;0.1765
1331.8;66.68067692;1331.8;0.176
1332;66.77286335;1332;0.1754
1332.2;66.911382;1332.2;0.1745
1332.4;67.06562867;1332.4;0.1735
1332.6;67.23571072;1332.6;0.1724
1332.8;67.45280277;1332.8;0.171
1333;67.68617929;1333;0.1695
1333.2;67.9360043;1333.2;0.1679
1333.4;68.21815979;1333.4;0.1661
1333.6;68.53304051;1333.6;0.1641
1333.8;68.86522963;1333.8;0.162
1334;69.23090359;1334;0.1597
1334.2;69.61454677;1334.2;0.1573
1334.4;70.03255967;1334.4;0.1547
1334.6;70.45308261;1334.6;0.1521
1334.8;70.92510706;1334.8;0.1492
1335;71.40029399;1335;0.1463
1335.2;71.89521719;1335.2;0.1433
1335.4;72.42691717;1335.4;0.1401
1335.6;72.96254934;1335.6;0.1369
1335.8;73.51906921;1335.8;0.1336
1336;74.09689339;1336;0.1302
1336.2;74.69645651;1336.2;0.1267
1336.4;75.31821172;1336.4;0.1231
1336.6;75.94514227;1336.6;0.1195
1336.8;76.59492584;1336.8;0.1158
1337;77.25026893;1337;0.1121
1337.2;77.91121911;1337.2;0.1084
1337.4;78.57782436;1337.4;0.1047
1337.6;79.26838317;1337.6;0.1009
1337.8;79.94660025;1337.8;0.0972
1338;80.63062014;1338;0.0935
1338.2;81.32049247;1338.2;0.0898
1338.4;81.99738455;1338.4;0.0862
1338.6;82.67991091;1338.6;0.0826
1338.8;83.36811846;1338.8;0.079
1339;84.02335139;1339;0.0756
1339.2;84.66423723;1339.2;0.0723
1339.4;85.3100114;1339.4;0.069
1339.6;85.92113395;1339.6;0.0659
1339.8;86.51671079;1339.8;0.0629
1340;87.096359;1340;0.06
1340.2;87.63952196;1340.2;0.0573
1340.4;88.14547044;1340.4;0.0548
1340.6;88.63392873;1340.6;0.0524
1340.8;89.06354964;1340.8;0.0503
1341;89.47464831;1341;0.0483
1341.2;89.84625926;1341.2;0.0465
1341.4;90.17787559;1341.4;0.0449
1341.6;90.4482149;1341.6;0.0436
1341.8;90.67759646;1341.8;0.0425
1342;90.8657049;1342;0.0416
1342.2;90.99132726;1342.2;0.041
1342.4;91.07517198;1342.4;0.0406
1342.6;91.1171233;1342.6;0.0404
1342.8;91.09614523;1342.8;0.0405
1343;91.0122812;1343;0.0409
1343.2;90.88662991;1343.2;0.0415
1343.4;90.71936465;1343.4;0.0423
1343.6;90.48987744;1343.6;0.0434
1343.8;90.2194136;1343.8;0.0447
1344;89.88764452;1344;0.0463
1344.2;89.51586239;1344.2;0.0481
1344.4;89.10457436;1344.4;0.0501
1344.6;88.6543398;1344.6;0.0523
1344.8;88.14547044;1344.8;0.0548
1345;87.61934454;1345;0.0574
1345.2;87.03621574;1345.2;0.0603
1345.4;86.43706264;1345.4;0.0633
1345.6;85.80251147;1345.6;0.0665
1345.8;85.13340425;1345.8;0.0699
1346;84.4500673;1346;0.0734
1346.2;83.75292821;1346.2;0.077
1346.4;83.02330159;1346.4;0.0808
1346.6;82.28108313;1346.6;0.0847
1346.8;81.52672562;1346.8;0.0887
1347;80.76068613;1347;0.0928
1347.2;79.9834255;1347.2;0.097
1347.4;79.21364542;1347.4;0.1012
1347.6;78.43321189;1347.6;0.1055
1347.8;77.6604674;1347.8;0.1098
1348;76.87763242;1348;0.1142
1348.2;76.10268859;1348.2;0.1186
1348.4;75.33555637;1348.4;0.123
1348.6;74.57615702;1348.6;0.1274
1348.8;73.82441258;1348.8;0.1318
1349;73.0802459;1349;0.1362
1349.2;72.34358059;1349.2;0.1406
1349.4;71.63083273;1349.4;0.1449
1349.6;70.92510706;1349.6;0.1492
1349.8;70.24250645;1349.8;0.1534
1350;69.56647535;1350;0.1576
1350.2;68.91281648;1350.2;0.1617
1350.4;68.28101998;1350.4;0.1657
1350.6;67.67059577;1350.6;0.1696
1350.8;67.06562867;1350.8;0.1735
1351;66.49668571;1351;0.1772
1351.2;65.94775259;1351.2;0.1808
1351.4;65.40335094;1351.4;0.1844
1351.6;64.89332095;1351.6;0.1878
1351.8;64.40209571;1351.8;0.1911
1352;63.92930749;1352;0.1943
1352.2;63.48922123;1352.2;0.1973
1352.4;63.05216451;1352.4;0.2003
1352.6;62.64695981;1352.6;0.2031
1352.8;62.27303035;1352.8;0.2057
1353;61.91558776;1353;0.2082
1353.2;61.57437326;1353.2;0.2106
1353.4;61.26324544;1353.4;0.2128
1353.6;60.96772645;1353.6;0.2149
1353.8;60.70158063;1353.8;0.2168
1354;60.45051429;1354;0.2186
1354.2;60.2282161;1354.2;0.2202
1354.4;60.02055404;1354.4;0.2217
1354.6;59.84115951;1354.6;0.223
1354.8;59.6760405;1354.8;0.2242
1355;59.53878941;1355;0.2252
1355.2;59.42921586;1355.2;0.226
1355.4;59.33350444;1355.4;0.2267
1355.6;59.26523352;1355.6;0.2272
1355.8;59.21067336;1355.8;0.2276
1356;59.18341211;1356;0.2278
1356.2;59.18341211;1356.2;0.2278
1356.4;59.19704116;1356.4;0.2277
1356.6;59.23794716;1356.6;0.2274
1356.8;59.29253246;1356.8;0.227
1357;59.37450473;1357;0.2264
1357.2;59.47028229;1357.2;0.2257
1357.4;59.59365193;1357.4;0.2248
1357.6;59.73102948;1357.6;0.2238
1357.8;59.89630064;1357.8;0.2226
1358;60.07586048;1358;0.2213
1358.2;60.28371389;1358.2;0.2198
1358.4;60.50621692;1358.4;0.2182
1358.6;60.74352629;1358.6;0.2165
1358.8;61.00985601;1358.8;0.2146
1359;61.30557921;1359;0.2125
1359.2;61.60273583;1359.2;0.2104
1359.4;61.92984599;1359.4;0.2081
1359.6;62.27303035;1359.6;0.2057
1359.8;62.63253648;1359.8;0.2032
1360;63.00862466;1360;0.2006
1360.2;63.41616863;1360.2;0.1978
1360.4;63.82634862;1360.4;0.195
1360.6;64.253975;1360.6;0.1921
1360.8;64.71426157;1360.8;0.189
1361;65.17784543;1361;0.1859
1361.2;65.6598672;1361.2;0.1827
1361.4;66.16068606;1361.4;0.1794
1361.6;66.68067692;1361.6;0.176
1361.8;67.20475466;1361.8;0.1726
1362;67.74854928;1362;0.1691
1362.2;68.29674408;1362.2;0.1656
1362.4;68.86522963;1362.4;0.162
1362.6;69.43844712;1362.6;0.1584
1362.8;70.01643594;1362.8;0.1548
1363;70.61549374;1363;0.1511
1363.2;71.20328;1363.2;0.1475
1363.4;71.81249239;1363.4;0.1438
1363.6;72.42691717;1363.6;0.1401
1363.8;73.02978129;1363.8;0.1365
1364;73.6376635;1364;0.1329
1364.2;74.25060557;1364.2;0.1293
1364.4;74.86864962;1364.4;0.1257
1364.6;75.47445749;1364.6;0.1222
1364.8;76.06765008;1364.8;0.1188
1365;76.66550487;1365;0.1154
1365.2;77.23248345;1365.2;0.1122
1365.4;77.8036551;1365.4;0.109
1365.6;78.36100549;1365.6;0.1059
1365.8;78.90417803;1365.8;0.1029
1366;79.41453549;1366;0.1001
1366.2;79.92819399;1366.2;0.0973
1366.4;80.38962449;1366.4;0.0948
1366.6;80.85371885;1366.6;0.0923
1366.8;81.28305162;1366.8;0.09
1367;81.6770418;1367;0.0879
1367.2;82.03515443;1367.2;0.086
1367.4;82.37586728;1367.4;0.0842
1367.6;82.67991091;1367.6;0.0826
1367.8;82.94686951;1367.8;0.0812
1368;83.17637711;1368;0.08
1368.2;83.36811846;1368.2;0.079
1368.4;83.52182974;1368.4;0.0782
1368.6;83.63729916;1368.6;0.0776
1368.8;83.71436744;1368.8;0.0772
1369;83.75292821;1369;0.077
1369.2;83.73364561;1369.2;0.0771
1369.4;83.69509372;1369.4;0.0773
1369.6;83.59879163;1369.6;0.0778
1369.8;83.46415483;1369.8;0.0785
1370;83.29136894;1370;0.0794
1370.2;83.08067187;1370.2;0.0805
1370.4;82.8323533;1370.4;0.0818
1370.6;82.54675398;1370.6;0.0833
1370.8;82.22426499;1370.8;0.085
1371;81.86532683;1371;0.0869
1371.2;81.4704284;1371.2;0.089
1371.4;81.05876825;1371.4;0.0912
1371.6;80.59349691;1371.6;0.0937
1371.8;80.1124475;1371.8;0.0963
1372;79.61593504;1372;0.099
1372.2;79.08607094;1372.2;0.1019
1372.4;78.52356346;1372.4;0.105
1372.6;77.94710682;1372.6;0.1082
1372.8;77.35706788;1372.8;0.1115
1373;76.75382012;1373;0.1149
1373.2;76.13774325;1373.2;0.1184
1373.4;75.50922277;1373.4;0.122
1373.6;74.86864962;1373.6;0.1257
1373.8;74.21641977;1373.8;0.1295
1374;73.55293379;1374;0.1334
1374.2;72.89537929;1374.2;0.1373
1374.4;72.22707043;1374.4;0.1413
1374.6;71.56488867;1374.6;0.1453
1374.8;70.90877783;1374.8;0.1493
1375;70.24250645;1375;0.1534
1375.2;69.58249547;1375.2;0.1575
1375.4;68.92868607;1375.4;0.1616
1375.6;68.28101998;1375.6;0.1657
1375.8;67.63943948;1375.8;0.1698
1376;67.00388738;1376;0.1739
1376.2;66.38959205;1376.2;0.1779
1376.4;65.76578374;1376.4;0.182
1376.6;65.16283941;1376.6;0.186
1376.8;64.58029135;1376.8;0.1899
1377;64.00295121;1377;0.1938
1377.2;63.43077242;1377.2;0.1977
1377.4;62.87818541;1377.4;0.2015
1377.6;62.34476611;1377.6;0.2052
1377.8;61.81587201;1377.8;0.2089
1378;61.30557921;1378;0.2125
1378.2;60.81350013;1378.2;0.216
1378.4;60.33926282;1378.4;0.2194
1378.6;59.86872372;1378.6;0.2228
1378.8;59.42921586;1378.8;0.226
1379;58.99293451;1379;0.2292
1379.2;58.57334144;1379.2;0.2323
1379.4;58.1835211;1379.4;0.2352
1379.6;57.79629512;1379.6;0.2381
1379.8;57.43809135;1379.8;0.2408
1380;57.08210762;1380;0.2435
1380.2;56.75446054;1380.2;0.246
1380.4;56.44168882;1380.4;0.2484
1380.6;56.14356681;1380.6;0.2507
1380.8;55.85988021;1380.8;0.2529
1381;55.60322737;1381;0.2549
1381.2;55.3604995;1381.2;0.2568
1381.4;55.11883123;1381.4;0.2587
1381.6;54.91613956;1381.6;0.2603
1381.8;54.71419325;1381.8;0.2619
1382;54.53809951;1382;0.2633
1382.2;54.3750914;1382.2;0.2646
1382.4;54.22505485;1382.4;0.2658
1382.6;54.08788506;1382.6;0.2669
1382.8;53.97591336;1382.8;0.2678
1383;53.87657757;1383;0.2686
1383.2;53.80219572;1383.2;0.2692
1383.4;53.72791656;1383.4;0.2698
1383.6;53.6784541;1383.6;0.2702
1383.8;53.65373995;1383.8;0.2704
1384;53.62903718;1384;0.2706
1384.2;53.62903718;1384.2;0.2706
1384.4;53.64138714;1384.4;0.2705
1384.6;53.6784541;1384.6;0.2702
1384.8;53.72791656;1384.8;0.2698
1385;53.78980873;1385;0.2693
1385.2;53.86417346;1385.2;0.2687
1385.4;53.96348637;1385.4;0.2679
1385.6;54.0629824;1385.6;0.2671
1385.8;54.18761045;1385.8;0.2661
1386;54.33754339;1386;0.2649
1386.2;54.48789119;1386.2;0.2637
1386.4;54.66382281;1386.4;0.2623
1386.6;54.85295139;1386.6;0.2608
1386.8;55.05540985;1386.8;0.2592
1387;55.27134079;1387;0.2575
1387.2;55.51367774;1387.2;0.2556
1387.4;55.75707722;1387.4;0.2537
1387.6;56.02733948;1387.6;0.2516
1387.8;56.29891174;1387.8;0.2495
1388;56.59785862;1388;0.2472
1388.2;56.91149576;1388.2;0.2448
1388.4;57.24004941;1388.4;0.2423
1388.6;57.57049982;1388.6;0.2398
1388.8;57.92952934;1388.8;0.2371
1389;58.30422138;1389;0.2343
1389.2;58.68133696;1389.2;0.2315
1389.4;59.08809656;1389.4;0.2285
1389.6;59.49767568;1389.6;0.2255
1389.8;59.92389026;1389.8;0.2224
1390;60.36705648;1390;0.2192
1390.2;60.81350013;1390.2;0.216
1390.4;61.27735345;1390.4;0.2127
1390.6;61.75896369;1390.6;0.2093
1390.8;62.2586931;1390.8;0.2058
1391;62.76246613;1391;0.2023
1391.2;63.28488569;1391.2;0.1987
1391.4;63.81165375;1391.4;0.1951
1391.6;64.3428065;1391.6;0.1915
1391.8;64.89332095;1391.8;0.1878
1392;65.46361741;1392;0.184
1392.2;66.03892575;1392.2;0.1802
1392.4;66.61929002;1392.4;0.1764
1392.6;67.20475466;1392.6;0.1726
1392.8;67.79536449;1392.8;0.1688
1393;68.40691419;1393;0.1649
1393.2;69.02398038;1393.2;0.161
1393.4;69.63057796;1393.4;0.1572
1393.6;70.25868224;1393.6;0.1533
1393.8;70.89245236;1393.8;0.1494
1394;71.51547047;1394;0.1456
1394.2;72.14396379;1394.2;0.1418
1394.4;72.77798045;1394.4;0.138
1394.6;73.41756899;1394.6;0.1342
1394.8;74.06277837;1394.8;0.1304
1395;74.69645651;1395;0.1267
1395.2;75.31821172;1395.2;0.1231
1395.4;75.9626313;1395.4;0.1194
1395.6;76.57729123;1395.6;0.1159
1395.8;77.19692476;1395.8;0.1124
1396;77.82157212;1396;0.1089
1396.2;78.41515405;1396.2;0.1056
1396.4;79.01326352;1396.4;0.1023
1396.6;79.59760491;1396.6;0.0991
1396.8;80.18626778;1396.8;0.0959
1397;80.74209244;1397;0.0929
1397.2;81.30176989;1397.2;0.0899
1397.4;81.82763513;1397.4;0.0871
1397.6;82.35690172;1397.6;0.0843
1397.8;82.85142835;1397.8;0.0817
1398;83.34892445;1398;0.0791
1398.2;83.81080267;1398.2;0.0767
1398.4;84.27524039;1398.4;0.0743
1398.6;84.70323553;1398.6;0.0721
1398.8;85.11380382;1398.8;0.07
1399;85.50667129;1399;0.068
1399.2;85.88157491;1399.2;0.0661
1399.4;86.23826292;1399.4;0.0643
1399.6;86.55656239;1399.6;0.0627
1399.8;86.85603503;1399.8;0.0612
1400;87.15654381;1400;0.0597
1400.2;87.39769926;1400.2;0.0585
1400.4;87.63952196;1400.4;0.0573
1400.6;87.86178052;1400.6;0.0562
1400.8;88.04404762;1400.8;0.0553
1401;88.22669282;1401;0.0544
1401.2;88.36901211;1401.2;0.0537
1401.4;88.49118279;1401.4;0.0531
1401.6;88.5931207;1401.6;0.0526
1401.8;88.67475557;1401.8;0.0522
1402;88.73603108;1402;0.0519
1402.2;88.77690494;1402.2;0.0517
1402.4;88.79734893;1402.4;0.0516
1402.6;88.79734893;1402.6;0.0516
1402.8;88.79734893;1402.8;0.0516
1403;88.75646566;1403;0.0518
1403.2;88.7156012;1403.2;0.052
1403.4;88.6543398;1403.4;0.0523
1403.6;88.57272373;1403.6;0.0527
1403.8;88.49118279;1403.8;0.0531
1404;88.38936217;1404;0.0536
1404.2;88.26733207;1404.2;0.0542
1404.4;88.14547044;1404.4;0.0548
1404.6;88.00351117;1404.6;0.0555
1404.8;87.86178052;1404.8;0.0562
1405;87.72027813;1405;0.0569
1405.2;87.55884014;1405.2;0.0577
1405.4;87.39769926;1405.4;0.0585
1405.6;87.23685494;1405.6;0.0593
1405.8;87.07630663;1405.8;0.0601
1406;86.89604293;1406;0.061
1406.2;86.71615241;1406.2;0.0619
1406.4;86.5366343;1406.4;0.0628
1406.6;86.37737465;1406.6;0.0636
1406.8;86.19855787;1406.8;0.0645
1407;86.02011127;1407;0.0654
1407.2;85.86180222;1407.2;0.0662
1407.4;85.68405277;1407.4;0.0671
1407.6;85.52636219;1407.6;0.0679
1407.8;85.36896183;1407.8;0.0687
1408;85.21185114;1408;0.0695
1408.2;85.05502959;1408.2;0.0703
1408.4;84.9180475;1408.4;0.071
1408.6;84.78128603;1408.6;0.0717
1408.8;84.64474481;1408.8;0.0724
1409;84.50842349;1409;0.0731
1409.2;84.41118556;1409.2;0.0736
1409.4;84.29464772;1409.4;0.0742
1409.6;84.19765576;1409.6;0.0747
1409.8;84.10077541;1409.8;0.0752
1410;84.02335139;1410;0.0756
1410.2;83.96533016;1410.2;0.0759
1410.4;83.88803083;1410.4;0.0763
1410.6;83.84940786;1410.6;0.0765
1410.8;83.81080267;1410.8;0.0767
1411;83.77221526;1411;0.0769
1411.2;83.75292821;1411.2;0.077
1411.4;83.75292821;1411.4;0.077
1411.6;83.75292821;1411.6;0.077
1411.8;83.77221526;1411.8;0.0769
1412;83.79150674;1412;0.0768
1412.2;83.83010305;1412.2;0.0766
1412.4;83.86871712;1412.4;0.0764
1412.6;83.9266716;1412.6;0.0761
1412.8;84.00400653;1412.8;0.0757
1413;84.08141272;1413;0.0753
1413.2;84.17827077;1413.2;0.0748
1413.4;84.27524039;1413.4;0.0743
1413.6;84.3917514;1413.6;0.0737
1413.8;84.50842349;1413.8;0.0731
1414;84.64474481;1414;0.0724
1414.2;84.78128603;1414.2;0.0717
1414.4;84.93760286;1414.4;0.0709
1414.6;85.0942079;1414.6;0.0701
1414.8;85.27073373;1414.8;0.0692
1415;85.44762577;1415;0.0683
1415.2;85.64460289;1415.2;0.0673
1415.4;85.84203409;1415.4;0.0663
1415.6;86.03992041;1415.6;0.0653
1415.8;86.2581223;1415.8;0.0642
1416;86.47687755;1416;0.0631
1416.2;86.69618758;1416.2;0.062
1416.4;86.93606925;1416.4;0.0608
1416.6;87.17661466;1416.6;0.0596
1416.8;87.41782564;1416.8;0.0584
1417;87.65970403;1417;0.0572
1417.2;87.90225168;1417.2;0.056
1417.4;88.16576903;1417.4;0.0547
1417.6;88.43007635;1417.6;0.0534
1417.8;88.67475557;1417.8;0.0522
1418;88.94058876;1418;0.0509
1418.2;89.18668052;1418.2;0.0497
1418.4;89.45404838;1418.4;0.0484
1418.6;89.72221777;1418.6;0.0471
1418.8;89.97047223;1418.8;0.0459
1419;90.2194136;1419;0.0447
1419.2;90.46904377;1419.2;0.0435
1419.4;90.71936465;1419.4;0.0423
1419.6;90.94943386;1419.6;0.0412
1419.8;91.20108394;1419.8;0.04
1420;91.41132415;1420;0.039
1420.2;91.6431482;1420.2;0.0379
1420.4;91.85440747;1420.4;0.0369
1420.6;92.04495718;1420.6;0.036
1420.8;92.23590217;1420.8;0.0351
1421;92.42724327;1421;0.0342
1421.2;92.59765746;1421.2;0.0334
1421.4;92.74702759;1421.4;0.0327
1421.6;92.89663868;1421.6;0.032
1421.8;93.02506882;1421.8;0.0314
1422;93.13222957;1422;0.0309
1422.2;93.23951375;1422.2;0.0304
1422.4;93.32543008;1422.4;0.03
1422.6;93.38991927;1422.6;0.0297
1422.8;93.43293683;1422.8;0.0295
1423;93.45445303;1423;0.0294
1423.2;93.47597419;1423.2;0.0293
1423.4;93.47597419;1423.4;0.0293
1423.6;93.43293683;1423.6;0.0295
1423.8;93.38991927;1423.8;0.0297
1424;93.32543008;1424;0.03
1424.2;93.26098542;1424.2;0.0303
1424.4;93.15367652;1424.4;0.0308
1424.6;93.02506882;1424.6;0.0314
1424.8;92.8752509;1424.8;0.0321
1425;92.72567426;1425;0.0328
1425.2;92.53371535;1425.2;0.0337
1425.4;92.34215383;1425.4;0.0346
1425.6;92.12977277;1425.6;0.0356
1425.8;91.87556017;1425.8;0.0368
1426;91.62204901;1426;0.038
1426.2;91.34820125;1426.2;0.0393
1426.4;91.05420356;1426.4;0.0407
1426.6;90.74025596;1426.6;0.0422
1426.8;90.42739083;1426.8;0.0437
1427;90.07411422;1427;0.0454
1427.2;89.72221777;1427.2;0.0471
1427.4;89.35111986;1427.4;0.0489
1427.6;88.96107044;1427.6;0.0508
1427.8;88.57272373;1427.8;0.0527
1428;88.16576903;1428;0.0547
1428.2;87.7404788;1428.2;0.0568
1428.4;87.31724006;1428.4;0.0589
1428.6;86.87603668;1428.6;0.0611
1428.8;86.41716206;1428.8;0.0634
1429;85.9607112;1429;0.0657
1429.2;85.50667129;1429.2;0.068
1429.4;85.0354472;1429.4;0.0704
1429.6;84.54735002;1429.6;0.0729
1429.8;84.08141272;1429.8;0.0753
1430;83.57954451;1430;0.0779
1430.2;83.0998041;1430.2;0.0804
1430.4;82.60379496;1430.4;0.083
1430.6;82.12965528;1430.6;0.0855
1430.8;81.6394368;1430.8;0.0881
1431;81.13346052;1431;0.0908
1431.2;80.64918816;1431.2;0.0934
1431.4;80.16780634;1431.4;0.096
1431.6;79.67095078;1431.6;0.0987
1431.8;79.1954079;1431.8;0.1013
1432;78.72270346;1432;0.1039
1432.2;78.2348042;1432.2;0.1066
1432.4;77.76783345;1432.4;0.1092
1432.6;77.30364996;1432.6;0.1118
1432.8;76.84223711;1432.8;0.1144
1433;76.40116835;1433;0.1169
1433.2;75.94514227;1433.2;0.1195
1433.4;75.50922277;1433.4;0.122
1433.6;75.07580541;1433.6;0.1245
1433.8;74.66206544;1433.8;0.1269
1434;74.25060557;1434;0.1293
1434.2;73.84141324;1434.2;0.1317
1434.4;73.45138682;1434.4;0.134
1434.6;73.06342049;1434.6;0.1363
1434.8;72.69423992;1434.8;0.1385
1435;72.32692478;1435;0.1407
1435.2;71.97803728;1435.2;0.1428
1435.4;71.63083273;1435.4;0.1449
1435.6;71.30171895;1435.6;0.1469
1435.8;70.97411731;1435.8;0.1489
1436;70.66429004;1436;0.1508
1436.2;70.37201717;1436.2;0.1526
1436.4;70.08095316;1436.4;0.1544
1436.6;69.80716486;1436.6;0.1561
1436.8;69.55045892;1436.8;0.1577
1437;69.29469698;1437;0.1593
1437.2;69.05577442;1437.2;0.1608
1437.4;68.83352333;1437.4;0.1622
1437.6;68.62778784;1437.6;0.1635
1437.8;68.42266728;1437.8;0.1648
1438;68.23386941;1438;0.166
1438.2;68.06126238;1438.2;0.1671
1438.4;67.90472582;1438.4;0.1681
1438.6;67.74854928;1438.6;0.1691
1438.8;67.60829754;1438.8;0.17
1439;67.48387309;1439;0.1708
1439.2;67.37518955;1439.2;0.1715
1439.4;67.28217155;1439.4;0.1721
1439.6;67.18928198;1439.6;0.1727
1439.8;67.12742685;1439.8;0.1731
1440;67.06562867;1440;0.1735
1440.2;67.01931737;1440.2;0.1738
1440.4;66.98846094;1440.4;0.174
1440.6;66.97303805;1440.6;0.1741
1440.8;66.95761872;1440.8;0.1742
1441;66.95761872;1441;0.1742
1441.2;66.98846094;1441.2;0.174
1441.4;67.01931737;1441.4;0.1738
1441.6;67.06562867;1441.6;0.1735
1441.8;67.12742685;1441.8;0.1731
1442;67.18928198;1442;0.1727
1442.2;67.28217155;1442.2;0.1721
1442.4;67.37518955;1442.4;0.1715
1442.6;67.48387309;1442.6;0.1708
1442.8;67.60829754;1442.8;0.17
1443;67.7329514;1443;0.1692
1443.2;67.88909198;1443.2;0.1682
1443.4;68.0455925;1443.4;0.1672
1443.6;68.21815979;1443.6;0.1661
1443.8;68.40691419;1443.8;0.1649
1444;68.61198753;1444;0.1636
1444.2;68.81767565;1444.2;0.1623
1444.4;69.03987557;1444.4;0.1609
1444.6;69.26279294;1444.6;0.1595
1444.8;69.51843713;1444.8;0.1579
1445;69.77502488;1445;0.1563
1445.2;70.04868712;1445.2;0.1546
1445.4;70.32342269;1445.4;0.1529
1445.6;70.61549374;1445.6;0.1511
1445.8;70.92510706;1445.8;0.1492
1446;71.23607787;1446;0.1473
1446.2;71.56488867;1446.2;0.1453
1446.4;71.89521719;1446.4;0.1433
1446.6;72.24370324;1446.6;0.1412
1446.8;72.59387846;1446.8;0.1391
1447;72.96254934;1447;0.1369
1447.2;73.33309253;1447.2;0.1347
1447.4;73.70551753;1447.4;0.1325
1447.6;74.09689339;1447.6;0.1302
1447.8;74.50750146;1447.8;0.1278
1448;74.90313585;1448;0.1255
1448.2;75.31821172;1448.2;0.1231
1448.4;75.7530285;1448.4;0.1206
1448.6;76.17281405;1448.6;0.1182
1448.8;76.6125645;1448.8;0.1157
1449;77.05485366;1449;0.1132
1449.2;77.49969619;1449.2;0.1107
1449.4;77.94710682;1449.4;0.1082
1449.6;78.39710037;1449.6;0.1057
1449.8;78.84969177;1449.8;0.1032
