Wavelength (nm);% Transmission
1021.8;0.000383001
1022;0.000371108
1022.2;0.000359749
1022.4;0.000348899
1022.6;0.000338532
1022.8;0.000328776
1023;0.000319448
1023.2;0.00031067
1023.4;0.000302343
1023.6;0.00029451
1023.8;0.000287144
1024;0.000280221
1024.2;0.000273716
1024.4;0.000267609
1024.6;0.000261879
1024.8;0.000256507
1025;0.000251536
1025.2;0.000246945
1025.4;0.000242605
1025.6;0.000238671
1025.8;0.000235017
1026;0.000231633
1026.2;0.00022856
1026.4;0.000225788
1026.6;0.000223306
1026.8;0.000221055
1027;0.000219028
1027.2;0.00021732
1027.4;0.000215824
1027.6;0.000214585
1027.8;0.00021355
1028;0.000212765
1028.2;0.000212227
1028.4;0.000211885
1028.6;0.000211739
1028.8;0.000211836
1029;0.000212178
1029.2;0.000212716
1029.4;0.000213452
1029.6;0.000214388
1029.8;0.000215576
1030;0.00021697
1030.2;0.000218524
1030.4;0.000220343
1030.6;0.000222331
1030.8;0.000224543
1031;0.000226934
1031.2;0.000229562
1031.4;0.000232381
1031.6;0.000235342
1031.8;0.000238506
1032;0.00024188
1032.2;0.000245414
1032.4;0.000249115
1032.6;0.00025293
1032.8;0.000256921
1033;0.000260976
1033.2;0.000265155
1033.4;0.000269339
1033.6;0.000273653
1033.8;0.000277907
1034;0.000282163
1034.2;0.000286352
1034.4;0.000290402
1034.6;0.000294307
1034.8;0.000298057
1035;0.000301509
1035.2;0.000304649
1035.4;0.000307468
1035.6;0.000309956
1035.8;0.000311889
1036;0.000313401
1036.2;0.00031434
1036.4;0.000314775
1036.6;0.00031463
1036.8;0.000313834
1037;0.000312464
1037.2;0.000310527
1037.4;0.000307964
1037.6;0.00030493
1037.8;0.000301301
1038;0.000297167
1038.2;0.000292617
1038.4;0.000287607
1038.6;0.000282293
1038.8;0.000276694
1039;0.000270832
1039.2;0.000264789
1039.4;0.000258643
1039.6;0.000252406
1039.8;0.000246093
1040;0.000239773
1040.2;0.000233507
1040.4;0.0002273
1040.6;0.000221208
1040.8;0.000215229
1041;0.000209411
1041.2;0.000203751
1041.4;0.000198244
1041.6;0.000192975
1041.8;0.000187845
1042;0.000182936
1042.2;0.000178238
1042.4;0.0001737
1042.6;0.000169395
1042.8;0.00016531
1043;0.000161399
1043.2;0.000157725
1043.4;0.000154206
1043.6;0.000150869
1043.8;0.000147741
1044;0.000144777
1044.2;0.000142004
1044.4;0.000139412
1044.6;0.000136962
1044.8;0.000134679
1045;0.000132556
1045.2;0.000130557
1045.4;0.000128736
1045.6;0.000127057
1045.8;0.000125487
1046;0.000124079
1046.2;0.0001228
1046.4;0.000121647
1046.6;0.000120615
1046.8;0.000119729
1047;0.000118932
1047.2;0.000118277
1047.4;0.000117733
1047.6;0.000117328
1047.8;0.000117004
1048;0.000116815
1048.2;0.000116735
1048.4;0.000116762
1048.6;0.000116896
1048.8;0.000117166
1049;0.000117544
1049.2;0.000118032
1049.4;0.000118659
1049.6;0.000119371
1049.8;0.000120226
1050;0.000121199
1050.2;0.000122321
1050.4;0.000123538
1050.6;0.000124911
1050.8;0.000126415
1051;0.000128056
1051.2;0.000129837
1051.4;0.000131765
1051.6;0.000133844
1051.8;0.000136082
1052;0.000138484
1052.2;0.000141059
1052.4;0.000143814
1052.6;0.000146757
1052.8;0.000149865
1053;0.000153179
1053.2;0.000156711
1053.4;0.000160398
1053.6;0.000164361
1053.8;0.0001685
1054;0.000172862
1054.2;0.00017746
1054.4;0.000182306
1054.6;0.00018737
1054.8;0.000192664
1055;0.000198198
1055.2;0.000203939
1055.4;0.000209942
1055.6;0.000216172
1055.8;0.000222587
1056;0.000229192
1056.2;0.000235993
1056.4;0.000242941
1056.6;0.000250035
1056.8;0.000257158
1057;0.000264423
1057.2;0.000271644
1057.4;0.000278869
1057.6;0.000285957
1057.8;0.000292887
1058;0.00029964
1058.2;0.000306126
1058.4;0.000312176
1058.6;0.000317907
1058.8;0.000323073
1059;0.000327793
1059.2;0.000331818
1059.4;0.000335274
1059.6;0.000337987
1059.8;0.000340017
1060;0.000341271
1060.2;0.000341822
1060.4;0.000341665
1060.6;0.000340722
1060.8;0.000339156
1061;0.000336977
1061.2;0.000334118
1061.4;0.00033075
1061.6;0.000326889
1061.8;0.000322626
1062;0.00031798
1062.2;0.000313112
1062.4;0.000307893
1062.6;0.000302552
1062.8;0.000297098
1063;0.000291541
1063.2;0.000285957
1063.4;0.000280414
1063.6;0.000274916
1063.8;0.000269464
1064;0.000264119
1064.2;0.000258941
1064.4;0.000253863
1064.6;0.000249
1064.8;0.000244287
1065;0.000239718
1065.2;0.000235396
1065.4;0.00023126
1065.6;0.0002273
1065.8;0.000223563
1066;0.000219989
1066.2;0.000216671
1066.4;0.00021355
1066.6;0.00021062
1066.8;0.000207874
1067;0.000205353
1067.2;0.000203002
1067.4;0.000200863
1067.6;0.000198884
1067.8;0.000197151
1068;0.000195524
1068.2;0.000194133
1068.4;0.000192886
1068.6;0.000191867
1068.8;0.000190985
1069;0.000190239
1069.2;0.000189714
1069.4;0.000189365
1069.6;0.000189147
1069.8;0.000189104
1070;0.000189234
1070.2;0.00018954
1070.4;0.00019002
1070.6;0.000190634
1070.8;0.00019147
1071;0.000192442
1071.2;0.000193553
1071.4;0.000194895
1071.6;0.000196381
1071.8;0.000198061
1072;0.000199894
1072.2;0.00020193
1072.4;0.000204127
1072.6;0.000206538
1072.8;0.000209122
1073;0.000211934
1073.2;0.000214882
1073.4;0.000218072
1073.6;0.000221513
1073.8;0.000225113
1074;0.000228929
1074.2;0.00023297
1074.4;0.000237247
1074.6;0.000241769
1074.8;0.00024649
1075;0.00025142
1075.2;0.000256626
1075.4;0.00026206
1075.6;0.000267732
1075.8;0.000273653
1076;0.000279769
1076.2;0.000286154
1076.4;0.000292752
1076.6;0.000299571
1076.8;0.00030662
1077;0.000313906
1077.2;0.000321366
1077.4;0.000329003
1077.6;0.000336822
1077.8;0.000344747
1078;0.000352858
1078.2;0.000360994
1078.4;0.000369233
1078.6;0.000377572
1078.8;0.000385834
1079;0.000394094
1079.2;0.000402254
1079.4;0.000410393
1079.6;0.000418312
1079.8;0.000425991
1080;0.000433511
1080.2;0.000440758
1080.4;0.000447713
1080.6;0.000454255
1080.8;0.000460363
1081;0.000466015
1081.2;0.000471303
1081.4;0.000475992
1081.6;0.000480286
1081.8;0.000483949
1082;0.000487192
1082.2;0.000489779
1082.4;0.000491926
1082.6;0.000493515
1082.8;0.000494652
1083;0.000495222
1083.2;0.000495336
1083.4;0.000494994
1083.6;0.000494311
1083.8;0.000493287
1084;0.000491813
1084.2;0.000490117
1084.4;0.000488203
1084.6;0.000485959
1084.8;0.000483615
1085;0.000481061
1085.2;0.00047841
1085.4;0.000475664
1085.6;0.000472933
1085.8;0.000470111
1086;0.000467412
1086.2;0.000464729
1086.4;0.000462062
1086.6;0.000459515
1086.8;0.000457088
1087;0.000454779
1087.2;0.000452689
1087.4;0.000450713
1087.6;0.000448952
1087.8;0.000447301
1088;0.000445964
1088.2;0.000444836
1088.4;0.000443915
1088.6;0.000443302
1088.8;0.000442894
1089;0.000442792
1089.2;0.000442894
1089.4;0.000443404
1089.6;0.00044412
1089.8;0.000445143
1090;0.000446478
1090.2;0.000448126
1090.4;0.000450194
1090.6;0.000452481
1090.8;0.000455198
1091;0.000458247
1091.2;0.000461743
1091.4;0.000465479
1091.6;0.000469678
1091.8;0.000474351
1092;0.000479292
1092.2;0.000484842
1092.4;0.000490682
1092.6;0.00049705
1092.8;0.000503849
1093;0.000511211
1093.2;0.000519039
1093.4;0.000527473
1093.6;0.000536414
1093.8;0.000545884
1094;0.000556032
1094.2;0.000566631
1094.4;0.000578096
1094.6;0.000590065
1094.8;0.000602837
1095;0.000616169
1095.2;0.000630376
1095.4;0.000645357
1095.6;0.00066115
1095.8;0.000677642
1096;0.000695184
1096.2;0.00071351
1096.4;0.000732825
1096.6;0.000753009
1096.8;0.000774283
1097;0.000796526
1097.2;0.000819785
1097.4;0.000844112
1097.6;0.000869361
1097.8;0.000895983
1098;0.000923422
1098.2;0.000952138
1098.4;0.000981974
1098.6;0.001012978
1098.8;0.001044961
1099;0.001077953
1099.2;0.001111988
1099.4;0.001147097
1099.6;0.001183042
1099.8;0.001219832
1100;0.001257477
1100.2;0.001295687
1100.4;0.001334443
1100.6;0.001373726
1100.8;0.001413514
1101;0.001453115
1101.2;0.001492794
1101.4;0.001532498
1101.6;0.001571448
1101.8;0.001609904
1102;0.001647783
1102.2;0.001685
1102.4;0.00172068
1102.6;0.001755092
1102.8;0.001788546
1103;0.00182012
1103.2;0.00185012
1103.4;0.001878019
1103.6;0.001904583
1103.8;0.001928857
1104;0.001951192
1104.2;0.001971969
1104.4;0.001990673
1104.6;0.002007243
1104.8;0.002022553
1105;0.002035635
1105.2;0.002047387
1105.4;0.002057785
1105.6;0.002066807
1105.8;0.002074914
1106;0.002081613
1106.2;0.002087853
1106.4;0.002093148
1106.6;0.002097974
1106.8;0.00210281
1107;0.002107172
1107.2;0.002111543
1107.4;0.002115924
1107.6;0.002120801
1107.8;0.00212618
1108;0.002132063
1108.2;0.002138454
1108.4;0.002145853
1108.6;0.002153773
1108.8;0.002163217
1109;0.002174203
1109.2;0.002185748
1109.4;0.002199379
1109.6;0.002214114
1109.8;0.002231002
1110;0.002249055
1110.2;0.002269342
1110.4;0.002291395
1110.6;0.002315794
1110.8;0.00234261
1111;0.002371374
1111.2;0.002402702
1111.4;0.002436688
1111.6;0.002473432
1111.8;0.002513043
1112;0.002555642
1112.2;0.002601956
1112.4;0.002650941
1112.6;0.002703958
1112.8;0.002760578
1113;0.00282098
1113.2;0.002886024
1113.4;0.002954609
1113.6;0.003028308
1113.8;0.003106705
1114;0.003190068
1114.2;0.003278687
1114.4;0.003372873
1114.6;0.003472962
1114.8;0.003579316
1115;0.003691476
1115.2;0.003809781
1115.4;0.003935501
1115.6;0.004067242
1115.8;0.004207266
1116;0.004353114
1116.2;0.004506091
1116.4;0.004666594
1116.6;0.004835039
1116.8;0.005009565
1117;0.005189195
1117.2;0.005376504
1117.4;0.00556801
1117.6;0.005765009
1117.8;0.005964856
1118;0.00616737
1118.2;0.006370888
1118.4;0.00657355
1118.6;0.006771736
1118.8;0.006967869
1119;0.007154841
1119.2;0.007334998
1119.4;0.007502396
1119.6;0.007655966
1119.8;0.007792916
1120;0.007914072
1120.2;0.008014935
1120.4;0.008092822
1120.6;0.008150796
1120.8;0.008186533
1121;0.008199738
1121.2;0.008190304
1121.4;0.008160185
1121.6;0.008109611
1121.8;0.008040814
1122;0.007956096
1122.2;0.007855973
1122.4;0.007744618
1122.6;0.00762079
1122.8;0.007490314
1123;0.007351907
1123.2;0.007209415
1123.4;0.007064802
1123.6;0.00691831
1123.8;0.006771736
1124;0.006626741
1124.2;0.006483358
1124.4;0.006343077
1124.6;0.006207261
1124.8;0.006075751
1125;0.005949768
1125.2;0.005827738
1125.4;0.005712155
1125.6;0.005601444
1125.8;0.00549794
1126;0.005398834
1126.2;0.0053064
1126.4;0.005220355
1126.6;0.005139253
1126.8;0.005064073
1127;0.004994592
1127.2;0.004931738
1127.4;0.00487304
1127.6;0.004820588
1127.8;0.004773094
1128;0.004731513
1128.2;0.004693534
1128.4;0.004662298
1128.6;0.004634469
1128.8;0.004612114
1129;0.004595153
1129.2;0.004581419
1129.4;0.00457404
1129.6;0.00456983
1129.8;0.004570882
1130;0.004576147
1130.2;0.00458564
1130.4;0.004599387
1130.6;0.004617427
1130.8;0.004639808
1131;0.004666594
1131.2;0.004697859
1131.4;0.004732602
1131.6;0.004770897
1131.8;0.004813933
1132;0.004860713
1132.2;0.00491134
1132.4;0.004965923
1132.6;0.005024583
1132.8;0.005085106
1133;0.005149914
1133.2;0.005217951
1133.4;0.005289322
1133.6;0.005362904
1133.8;0.005438761
1134;0.005516962
1134.2;0.005596287
1134.4;0.005676753
1134.6;0.005758376
1134.8;0.005839827
1135;0.005919704
1135.2;0.006000674
1135.4;0.00607855
1135.6;0.006154602
1135.8;0.006225869
1136;0.006295062
1136.2;0.0063577
1136.4;0.006416527
1136.6;0.006466957
1136.8;0.006511784
1137;0.006547869
1137.2;0.006575064
1137.4;0.006594775
1137.6;0.006603893
1137.8;0.006602372
1138;0.006591739
1138.2;0.006570524
1138.4;0.006540335
1138.6;0.006498304
1138.8;0.006447628
1139;0.006388516
1139.2;0.006319751
1139.4;0.006243096
1139.6;0.006160274
1139.8;0.006070158
1140;0.005973103
1140.2;0.005873541
1140.4;0.005767665
1140.6;0.005659786
1140.8;0.005548812
1141;0.005437509
1141.2;0.005323534
1141.4;0.005210747
1141.6;0.005096828
1141.8;0.0049854
1142;0.004874162
1142.2;0.00476431
1142.4;0.004656933
1142.6;0.004551976
1142.8;0.00445041
1143;0.004351109
1143.2;0.004254025
1143.4;0.004161022
1143.6;0.004071927
1143.8;0.00398474
1144;0.003902114
1144.2;0.003822962
1144.4;0.003746278
1144.6;0.003673669
1144.8;0.003604126
1145;0.003538344
1145.2;0.003475362
1145.4;0.00341586
1145.6;0.003359696
1145.8;0.003305978
1146;0.003256117
1146.2;0.003208485
1146.4;0.003164463
1146.6;0.003122482
1146.8;0.003083898
1147;0.003047193
1147.2;0.0030137
1147.4;0.002982634
1147.6;0.002954609
1147.8;0.002928195
1148;0.002904691
1148.2;0.002882704
1148.4;0.002863519
1148.6;0.002847082
1148.8;0.002832044
1149;0.002819032
1149.2;0.002808665
1149.4;0.002800271
1149.6;0.00279383
1149.8;0.002789331
1150;0.002786763
1150.2;0.002786121
1150.4;0.002786763
1150.6;0.002789973
1150.8;0.002795117
1151;0.00280156
1151.2;0.002810606
1151.4;0.00282033
1151.6;0.002832696
1151.8;0.002846427
1152;0.0028622
1152.2;0.002878724
1152.4;0.002898011
1152.6;0.002918099
1152.8;0.002940357
1153;0.002963466
1153.2;0.002988822
1153.4;0.003015088
1153.6;0.003042986
1153.8;0.00307185
1154;0.003102416
1154.2;0.003134007
1154.4;0.00316665
1154.6;0.003200369
1154.8;0.003234447
1155;0.00326964
1155.2;0.003305978
1155.4;0.00334195
1155.6;0.003379092
1155.8;0.00341586
1156;0.003453027
1156.2;0.003489796
1156.4;0.003525332
1156.6;0.00356123
1156.8;0.003595837
1157;0.003629945
1157.2;0.003662689
1157.4;0.003693176
1157.6;0.003722203
1157.8;0.003748867
1158;0.003773984
1158.2;0.003795771
1158.4;0.003815048
1158.6;0.003831775
1158.8;0.003845032
1159;0.003855671
1159.2;0.003861891
1159.4;0.00386456
1159.6;0.00386456
1159.8;0.003860113
1160;0.003852122
1160.2;0.003840608
1160.4;0.003824723
1160.6;0.003806274
1160.8;0.003783555
1161;0.003758374
1161.2;0.003729065
1161.4;0.00369743
1161.6;0.003663532
1161.8;0.003625768
1162;0.003586741
1162.2;0.003545684
1162.4;0.00350187
1162.6;0.003457005
1162.8;0.003411144
1163;0.003363566
1163.2;0.003315889
1163.4;0.003267383
1163.6;0.003218103
1163.8;0.003168838
1164;0.003119608
1164.2;0.003070436
1164.4;0.003021343
1164.6;0.002973035
1164.8;0.002925499
1165;0.002878724
1165.2;0.002832696
1165.4;0.002787405
1165.6;0.002743469
1165.8;0.002700225
1166;0.002658276
1166.2;0.00261758
1166.4;0.002578101
1166.6;0.002539803
1166.8;0.002503226
1167;0.002467175
1167.2;0.002433324
1167.4;0.002400491
1167.6;0.002368645
1167.8;0.002338837
1168;0.002309936
1168.2;0.002282443
1168.4;0.002256316
1168.6;0.002231516
1168.8;0.002208513
1169;0.002186251
1169.2;0.00216521
1169.4;0.002145853
1169.6;0.002127649
1169.8;0.002110571
1170;0.002095077
1170.2;0.002080176
1170.4;0.002067283
1170.6;0.002054944
1170.8;0.00204409
1171;0.002034698
1171.2;0.002025816
1171.4;0.002018831
1171.6;0.002012334
1171.8;0.002007243
1172;0.002003549
1172.2;0.002000783
1172.4;0.001999401
1172.6;0.001998941
1172.8;0.001999401
1173;0.002001244
1173.2;0.002004011
1173.4;0.002008168
1173.6;0.002013261
1173.8;0.002019761
1174;0.002027216
1174.2;0.002035635
1174.4;0.002045502
1174.6;0.002056364
1174.8;0.002068712
1175;0.002082092
1175.2;0.002096525
1175.4;0.00211203
1175.6;0.002129119
1175.8;0.002147336
1176;0.002166706
1176.2;0.002187258
1176.4;0.00220953
1176.6;0.002232544
1176.8;0.002257356
1177;0.002282969
1177.2;0.002310468
1177.4;0.002338837
1177.6;0.002368645
1177.8;0.002399938
1178;0.002432204
1178.2;0.002466039
1178.4;0.002501497
1178.6;0.002538049
1178.8;0.002576321
1179;0.002615773
1179.2;0.00265644
1179.4;0.002698361
1179.6;0.002741574
1179.8;0.00278548
1180;0.002831392
1180.2;0.002878061
1180.4;0.002926173
1180.6;0.002975089
1180.8;0.003024823
1181;0.003075389
1181.2;0.003126799
1181.4;0.003179069
1181.6;0.003231469
1181.8;0.003283976
1182;0.003337337
1182.2;0.003390783
1182.4;0.003443499
1182.6;0.00349623
1182.8;0.003548134
1183;0.003599979
1183.2;0.00365006
1183.4;0.003699133
1183.6;0.003747141
1183.8;0.00379315
1184;0.003837956
1184.2;0.003879717
1184.4;0.003920126
1184.6;0.003957309
1184.8;0.003992087
1185;0.004023463
1185.2;0.004052285
1185.4;0.004077557
1185.6;0.004099208
1185.8;0.004117181
1186;0.004132378
1186.2;0.004143812
1186.4;0.004150496
1186.6;0.004154321
1186.8;0.004154321
1187;0.004150496
1187.2;0.004142858
1187.4;0.004132378
1187.6;0.004119078
1187.8;0.004101097
1188;0.004081314
1188.2;0.004058822
1188.4;0.004032738
1188.6;0.004004977
1188.8;0.00397466
1189;0.003942757
1189.2;0.003909309
1189.4;0.003873468
1189.6;0.003837072
1189.8;0.003799269
1190;0.003760971
1190.2;0.003721346
1190.4;0.00368129
1190.6;0.003640827
1190.8;0.003600808
1191;0.00356041
1191.2;0.003519654
1191.4;0.003479365
1191.6;0.003439537
1191.8;0.003400948
1192;0.003362018
1192.2;0.003323533
1192.4;0.003287002
1192.6;0.003250125
1192.8;0.003214401
1193;0.003180534
1193.2;0.003147024
1193.4;0.003114584
1193.6;0.003083188
1193.8;0.003052812
1194;0.003023431
1194.2;0.002995712
1194.4;0.00296893
1194.6;0.002943744
1194.8;0.002919443
1195;0.00289601
1195.2;0.002874749
1195.4;0.002854303
1195.6;0.002834654
1195.8;0.002816437
1196;0.002800271
1196.2;0.002784838
1196.4;0.002770129
1196.6;0.002757401
1196.8;0.002745997
1197;0.002735269
1197.2;0.002726465
1197.4;0.002718316
1197.6;0.00271144
1197.8;0.00270645
1198;0.002702091
1198.2;0.002699604
1198.4;0.002698361
1198.6;0.002697739
1198.8;0.002698982
1199;0.002701469
1199.2;0.002705204
1199.4;0.002710192
1199.6;0.002716439
1199.8;0.002724583
1200;0.00273338
1200.2;0.0027441
1200.4;0.002756132
1200.6;0.002769491
1200.8;0.002784197
1201;0.002800271
1201.2;0.002818383
1201.4;0.002837919
1201.6;0.002858907
1201.8;0.002881376
1202;0.00290536
1202.2;0.002931568
1202.4;0.002959375
1202.6;0.002988822
1202.8;0.003019952
1203;0.003053515
1203.2;0.003088873
1203.4;0.003126079
1203.6;0.003165192
1203.8;0.003207008
1204;0.003250125
1204.2;0.003296856
1204.4;0.00334503
1204.6;0.003396253
1204.8;0.003449848
1205;0.003505904
1205.2;0.003565332
1205.4;0.003627438
1205.6;0.003692326
1205.8;0.003760971
1206;0.003832657
1206.2;0.003907509
1206.4;0.003986576
1206.6;0.004069115
1206.8;0.004156234
1207;0.004247173
1207.2;0.004342102
1207.4;0.004442219
1207.6;0.004546739
1207.8;0.004656933
1208;0.004773094
1208.2;0.004893279
1208.4;0.005021113
1208.6;0.00515466
1208.8;0.005294196
1209;0.005441267
1209.2;0.005596287
1209.4;0.005758376
1209.6;0.005929253
1209.8;0.006108014
1210;0.006296511
1210.2;0.006495312
1210.4;0.006705019
1210.6;0.006924685
1210.8;0.007156489
1211;0.007401164
1211.2;0.007659493
1211.4;0.007932316
1211.6;0.008218641
1211.8;0.008523147
1212;0.008843008
1212.2;0.009181212
1212.4;0.009538937
1212.6;0.009919733
1212.8;0.010320482
1213;0.010744841
1213.2;0.011196957
1213.4;0.011676159
1213.6;0.012184284
1213.8;0.012723307
1214;0.013295357
1214.2;0.013905929
1214.4;0.014554591
1214.6;0.015244037
1214.8;0.015980855
1215;0.016764863
1215.2;0.01760354
1215.4;0.018496945
1215.6;0.019449122
1215.8;0.020473873
1216;0.021562544
1216.2;0.022735264
1216.4;0.023988329
1216.6;0.025327948
1216.8;0.026767019
1217;0.02831392
1217.2;0.029977817
1217.4;0.031761427
1217.6;0.03367441
1217.8;0.035743741
1218;0.03795771
1218.2;0.040355246
1218.4;0.042923982
1218.6;0.045698295
1218.8;0.048685541
1219;0.051915854
1219.2;0.055386
1219.4;0.059128927
1219.6;0.063153875
1219.8;0.067483873
1220;0.072143964
1220.2;0.077161382
1220.4;0.082546754
1220.6;0.088328326
1220.8;0.094493079
1221;0.101088092
1221.2;0.108118497
1221.4;0.115584607
1221.6;0.123480961
1221.8;0.131825674
1222;0.140540016
1222.2;0.149692486
1222.4;0.159147566
1222.6;0.168927362
1222.8;0.178936937
1223;0.189060151
1223.2;0.199296651
1223.4;0.20945947
1223.6;0.219482551
1223.8;0.229245067
1224;0.238616241
1224.2;0.247514132
1224.4;0.255858589
1224.6;0.26345109
1224.8;0.270333583
1225;0.276375792
1225.2;0.281643673
1225.4;0.286022369
1225.6;0.289534286
1225.8;0.292280607
1226;0.294306599
1226.2;0.295596985
1226.4;0.296210194
1226.6;0.296346635
1226.8;0.29600565
1227;0.295256862
1227.2;0.294171097
1227.4;0.292819504
1227.6;0.291339922
1227.8;0.289734359
1228;0.288004982
1228.2;0.286351854
1228.4;0.284642667
1228.6;0.283074012
1228.8;0.281514002
1229;0.280156046
1229.2;0.278933066
1229.4;0.277907329
1229.6;0.277076696
1229.8;0.276439437
1230;0.276057786
1230.2;0.275867158
1230.4;0.275994228
1230.6;0.276312161
1230.8;0.276949127
1231;0.277907329
1231.2;0.279061549
1231.4;0.280543364
1231.6;0.282357937
1231.8;0.284511614
1232;0.287011964
1232.2;0.28980108
1232.4;0.292954383
1232.6;0.296483139
1232.8;0.30040005
1233;0.304719327
1233.2;0.309456778
1233.4;0.314629906
1233.6;0.32033176
1233.8;0.326437468
1234;0.333042762
1234.2;0.340251462
1234.4;0.348016632
1234.6;0.356369067
1234.8;0.365426468
1235;0.375145723
1235.2;0.385567128
1235.4;0.396734529
1235.6;0.40888389
1235.8;0.421793614
1236;0.435812819
1236.2;0.450816705
1236.4;0.466874334
1236.6;0.484283865
1236.8;0.502921266
1237;0.522997966
1237.2;0.544753463
1237.4;0.568067574
1237.6;0.593335044
1237.8;0.620583179
1238;0.65012969
1238.2;0.682024538
1238.4;0.716638275
1238.6;0.754223396
1238.8;0.795060175
1239;0.839459987
1239.2;0.887769049
1239.4;0.940589226
1239.6;0.998389489
1239.8;1.061695557
1240;1.131097389
1240.2;1.207257744
1240.4;1.291219274
1240.6;1.383884994
1240.8;1.486277831
1241;1.599558029
1241.2;1.725043297
1241.4;1.865090887
1241.6;2.021156767
1241.8;2.195330949
1242;2.390561935
1242.2;2.609155723
1242.4;2.855617271
1242.6;3.132564342
1242.8;3.445878814
1243;3.799268615
1243.2;4.200490434
1243.4;4.653717326
1243.6;5.167732203
1243.8;5.750425748
1244;6.407667976
1244.2;7.149900532
1244.4;7.979946873
1244.6;8.90225438
1244.8;9.919733392
1245;11.02046704
1245.2;12.18989599
1245.4;13.39985195
1245.6;14.6083108
1245.8;15.76158905
1246;16.79964095
1246.2;17.65631222
1246.4;18.28100216
1246.6;18.63802972
1246.8;18.7154382
1247;18.53531623
1247.2;18.12174438
1247.4;17.53476702
1247.6;16.82674061
1247.8;16.03983883
1248;15.22299133
1248.2;14.40124371
1248.4;13.60504555
1248.6;12.846949
1248.8;12.13668276
1249;11.4788928
1249.2;10.87176359
1249.4;10.31810635
1249.6;9.812959355
1249.8;9.356210841
1250;8.943345319
1250.2;8.572352082
1250.4;8.235690172
1250.6;7.934142568
1250.8;7.663020723
1251;7.421641977
1251.2;7.204436204
1251.4;7.011323407
1251.6;6.840691419
1251.8;6.688057527
1252;6.555412124
1252.2;6.440209571
1252.4;6.34015682
1252.6;6.254606617
1252.8;6.183010728
1253;6.124914068
1253.2;6.079949891
1253.4;6.046443513
1253.6;6.02282161
1253.8;6.011737375
1254;6.011737375
1254.2;6.020048637
1254.4;6.039486294
1254.6;6.068760519
1254.8;6.108013665
1255;6.157437326
1255.2;6.215842478
1255.4;6.28347657
1255.6;6.360628048
1255.8;6.447628406
1256;6.544854559
1256.2;6.65119989
1256.4;6.767059577
1256.6;6.892868607
1256.8;7.027486177
1257;7.172986278
1257.2;7.328245331
1257.4;7.492038492
1257.6;7.666550487
1257.8;7.850548482
1258;8.04266538
1258.2;8.24517732
1258.4;8.454735002
1258.6;8.671615241
1258.8;8.896107044
1259;9.126410518
1259.2;9.360520527
1259.4;9.598425536
1259.6;9.840111058
1259.8;10.08091609
1260;10.31810635
1260.2;10.5535847
1260.4;10.7820167
1260.6;11.00271845
1260.8;11.21243659
1261;11.40775013
1261.2;11.58777356
1261.4;11.74897555
1261.6;11.89049679
1261.8;12.00604592
1262;12.10040761
1262.2;12.17026402
1262.4;12.20955962
1262.6;12.22643941
1262.8;12.2123713
1263;12.17586993
1263.2;12.11155763
1263.4;12.02541298
1263.6;11.91516333
1263.8;11.78691088
1264;11.6385801
1264.2;11.47624999
1264.4;11.3005609
1264.6;11.11219874
1264.8;10.91691679
1265;10.71272607
1265.2;10.50509538
1265.4;10.29674601
1265.6;10.0855596
1265.8;9.876430228
1266;9.667184338
1266.2;9.464550656
1266.4;9.264031007
1266.6;9.067759646
1266.8;8.877690494
1267;8.695608933
1267.2;8.519223264
1267.4;8.348337537
1267.6;8.186532683
1267.8;8.031561699
1268;7.884969177
1268.2;7.746401448
1268.4;7.613774325
1268.6;7.490313585
1268.8;7.372249081
1269;7.264404186
1269.2;7.161434102
1269.4;7.068056297
1269.6;6.980716486
1269.8;6.900808885
1270;6.826529951
1270.2;6.760829754
1270.4;6.700388738
1270.6;6.646606991
1270.8;6.60085207
1271;6.559942007
1271.2;6.525292741
1271.4;6.498303635
1271.6;6.477389307
1271.8;6.461003853
1272;6.452083809
1272.2;6.449113199
1272.4;6.452083809
1272.6;6.462491725
1272.8;6.477389307
1273;6.499800097
1273.2;6.528298442
1273.4;6.562963667
1273.6;6.603892575
1273.8;6.65119989
1274;6.706562867
1274.2;6.768617929
1274.4;6.837541889
1274.6;6.91353236
1274.8;6.99841996
1275;7.090877783
1275.2;7.191177358
1275.4;7.299615757
1275.6;7.416517059
1275.8;7.543970822
1276;7.68068581
1276.2;7.828886556
1276.4;7.987300061
1276.6;8.156427871
1276.8;8.336811846
1277;8.53100114
1277.2;8.737757751
1277.4;8.957771912
1277.6;9.193904748
1277.8;9.444957325
1278;9.711806034
1278.2;9.99769768
1278.4;10.30148893
1278.6;10.62673865
1278.8;10.96983259
1279;11.33965913
1279.2;11.73005369
1279.4;12.1478662
1279.6;12.59215323
1279.8;13.0647168
1280;13.5706297
1280.2;14.10587399
1280.4;14.6791193
1280.6;15.28621628
1280.8;15.93675881
1281;16.62646797
1281.2;17.35801263
1281.4;18.13844281
1281.6;18.96705921
1281.8;19.84723445
1282;20.7826058
1282.2;21.77208394
1282.4;22.81917821
1282.6;23.92764739
1282.8;25.09573964
1283;26.32085544
1283.2;27.61213576
1283.4;28.96009619
1283.6;30.36686788
1283.8;31.82731482
1284;33.33496473
1284.2;34.88992212
1284.4;36.47539469
1284.6;38.08903765
1284.8;39.71001033
1285;41.32377612
1285.2;42.9239816
1285.4;44.4938514
